worker_id,state,industry,gender,education_level,experience_years,actual_monthly_wage,min_wage_standard,fair_wage_estimate,wage_gap,gap_percentage,is_underpaid,fair_wage_gap,fair_wage_gap_pct,gender_discriminated
34016,Jharkhand,Manufacturing,Male,12th Pass,5,18154,17800,18000,-354,-1.99,0,-154,-0.86,0
34017,Gujarat,Retail,Female,5th Pass,10,9431,21600,9000,12169,56.34,1,-431,-4.79,1
34018,Telangana,Agriculture,Male,Illiterate,0,7816,19500,7000,11684,59.92,1,-816,-11.66,0
34019,Jharkhand,Textiles,Male,Illiterate,2,8176,17800,7000,9624,54.07,1,-1176,-16.8,0
34020,Uttar Pradesh,IT Services,Male,Graduate,11,41580,19500,32000,-22080,-113.23,0,-9580,-29.94,0
34021,Tamil Nadu,Retail,Female,5th Pass,9,11591,18000,9000,6409,35.61,1,-2591,-28.79,1
34022,Punjab,Manufacturing,Male,12th Pass,1,16347,18500,18000,2153,11.64,1,1653,9.18,0
34023,Uttar Pradesh,Construction,Male,5th Pass,10,12200,19500,9000,7300,37.44,1,-3200,-35.56,0
34024,Uttar Pradesh,Services,Male,Diploma,12,26311,19500,22000,-6811,-34.93,0,-4311,-19.6,0
34025,Odisha,Retail,Female,Graduate,14,31398,17500,32000,-13898,-79.42,0,602,1.88,0
34026,Jharkhand,Agriculture,Female,Illiterate,6,7445,17800,7000,10355,58.17,1,-445,-6.36,1
34027,Rajasthan,Textiles,Male,12th Pass,12,22005,19500,18000,-2505,-12.85,0,-4005,-22.25,0
34028,Karnataka,Agriculture,Female,Illiterate,6,7712,21600,7000,13888,64.3,1,-712,-10.17,1
34029,Karnataka,Agriculture,Male,5th Pass,14,11993,21600,9000,9607,44.48,1,-2993,-33.26,0
34030,Gujarat,Food Processing,Female,10th Pass,4,11099,21600,14000,10501,48.62,1,2901,20.72,1
34031,Madhya Pradesh,Textiles,Male,Illiterate,5,10098,18000,7000,7902,43.9,1,-3098,-44.26,0
34032,Punjab,Metals,Male,10th Pass,12,17424,18500,14000,1076,5.82,1,-3424,-24.46,0
34033,Haryana,IT Services,Male,Graduate,8,30696,20400,32000,-10296,-50.47,0,1304,4.08,0
34034,Karnataka,Manufacturing,Male,5th Pass,14,12636,21600,9000,8964,41.5,1,-3636,-40.4,0
34035,West Bengal,Agriculture,Female,5th Pass,20,13812,20400,9000,6588,32.29,1,-4812,-53.47,1
34036,Jharkhand,Manufacturing,Female,Diploma,3,15926,17800,22000,1874,10.53,1,6074,27.61,0
34037,Punjab,Textiles,Male,5th Pass,17,13831,18500,9000,4669,25.24,1,-4831,-53.68,0
34038,Odisha,Leather,Female,Illiterate,11,10240,17500,7000,7260,41.49,1,-3240,-46.29,1
34039,West Bengal,Manufacturing,Male,5th Pass,21,17021,20400,9000,3379,16.56,1,-8021,-89.12,0
34040,Maharashtra,Textiles,Male,5th Pass,14,10649,20400,9000,9751,47.8,1,-1649,-18.32,0
34041,Rajasthan,Construction,Male,10th Pass,9,17349,19500,14000,2151,11.03,1,-3349,-23.92,0
34042,Assam,Retail,Male,12th Pass,11,24111,16800,18000,-7311,-43.52,0,-6111,-33.95,0
34043,Madhya Pradesh,Agriculture,Male,Illiterate,12,10323,18000,7000,7677,42.65,1,-3323,-47.47,0
34044,Uttar Pradesh,Agriculture,Male,10th Pass,15,21938,19500,14000,-2438,-12.5,0,-7938,-56.7,0
34045,West Bengal,Metals,Male,10th Pass,0,15205,20400,14000,5195,25.47,1,-1205,-8.61,0
34046,Uttar Pradesh,Manufacturing,Male,10th Pass,34,24995,19500,14000,-5495,-28.18,0,-10995,-78.54,0
34047,West Bengal,Retail,Male,5th Pass,4,12210,20400,9000,8190,40.15,1,-3210,-35.67,0
34048,Uttar Pradesh,Small Manufacturing,Male,5th Pass,0,7841,19500,9000,11659,59.79,1,1159,12.88,0
34049,Tamil Nadu,Construction,Male,5th Pass,3,8386,18000,9000,9614,53.41,1,614,6.82,0
34050,Rajasthan,Manufacturing,Female,5th Pass,10,11804,19500,9000,7696,39.47,1,-2804,-31.16,1
34051,Karnataka,IT Services,Male,Graduate,11,41168,21600,32000,-19568,-90.59,0,-9168,-28.65,0
34052,Haryana,Manufacturing,Male,12th Pass,0,20482,20400,18000,-82,-0.4,0,-2482,-13.79,0
34053,Jharkhand,Retail,Female,Illiterate,3,6130,17800,7000,11670,65.56,1,870,12.43,1
34054,Tamil Nadu,Agriculture,Female,10th Pass,8,14117,18000,14000,3883,21.57,1,-117,-0.84,1
34055,Maharashtra,IT Services,Male,Graduate,0,27978,20400,32000,-7578,-37.15,0,4022,12.57,0
34056,Gujarat,Construction,Female,10th Pass,6,14988,21600,14000,6612,30.61,1,-988,-7.06,1
34057,Punjab,Manufacturing,Female,Graduate,4,29659,18500,32000,-11159,-60.32,0,2341,7.32,0
34058,Gujarat,Food Processing,Female,5th Pass,6,10149,21600,9000,11451,53.01,1,-1149,-12.77,1
34059,Gujarat,Manufacturing,Female,Illiterate,15,8160,21600,7000,13440,62.22,1,-1160,-16.57,1
34060,Maharashtra,Mining,Male,10th Pass,7,16605,20400,14000,3795,18.6,1,-2605,-18.61,0
34061,Uttar Pradesh,Mining,Male,10th Pass,14,21579,19500,14000,-2079,-10.66,0,-7579,-54.14,0
34062,Maharashtra,Retail,Female,Illiterate,5,7459,20400,7000,12941,63.44,1,-459,-6.56,1
34063,Uttar Pradesh,Manufacturing,Male,5th Pass,9,10402,19500,9000,9098,46.66,1,-1402,-15.58,0
34064,Telangana,Construction,Male,Illiterate,6,9822,19500,7000,9678,49.63,1,-2822,-40.31,0
34065,Karnataka,Manufacturing,Male,12th Pass,12,23928,21600,18000,-2328,-10.78,0,-5928,-32.93,0
34066,Haryana,Agriculture,Male,10th Pass,13,19107,20400,14000,1293,6.34,1,-5107,-36.48,0
34067,Madhya Pradesh,Small Manufacturing,Male,Diploma,8,27411,18000,22000,-9411,-52.28,0,-5411,-24.6,0
34068,Odisha,Manufacturing,Male,Illiterate,4,7144,17500,7000,10356,59.18,1,-144,-2.06,0
34069,Rajasthan,Leather,Female,10th Pass,10,12002,19500,14000,7498,38.45,1,1998,14.27,1
34070,West Bengal,Manufacturing,Male,10th Pass,14,16228,20400,14000,4172,20.45,1,-2228,-15.91,0
34071,Tamil Nadu,Textiles,Female,5th Pass,8,8017,18000,9000,9983,55.46,1,983,10.92,1
34072,Haryana,Construction,Male,5th Pass,8,12107,20400,9000,8293,40.65,1,-3107,-34.52,0
34073,Uttar Pradesh,Food Processing,Female,Diploma,2,19809,19500,22000,-309,-1.58,0,2191,9.96,0
34074,West Bengal,Food Processing,Male,Illiterate,9,9457,20400,7000,10943,53.64,1,-2457,-35.1,0
34075,Telangana,Agriculture,Male,5th Pass,9,13444,19500,9000,6056,31.06,1,-4444,-49.38,0
34076,Uttar Pradesh,Agriculture,Female,5th Pass,11,11218,19500,9000,8282,42.47,1,-2218,-24.64,1
34077,Uttar Pradesh,Agriculture,Female,10th Pass,5,13400,19500,14000,6100,31.28,1,600,4.29,1
34078,Tamil Nadu,Metals,Male,10th Pass,14,19664,18000,14000,-1664,-9.24,0,-5664,-40.46,0
34079,Maharashtra,Agriculture,Female,10th Pass,6,15178,20400,14000,5222,25.6,1,-1178,-8.41,1
34080,Assam,Manufacturing,Male,12th Pass,7,22749,16800,18000,-5949,-35.41,0,-4749,-26.38,0
34081,Karnataka,Services,Male,Graduate,14,42063,21600,32000,-20463,-94.74,0,-10063,-31.45,0
34082,Gujarat,Retail,Male,10th Pass,1,15666,21600,14000,5934,27.47,1,-1666,-11.9,0
34083,Madhya Pradesh,Retail,Female,12th Pass,7,16463,18000,18000,1537,8.54,1,1537,8.54,0
34084,Odisha,Textiles,Female,10th Pass,1,10594,17500,14000,6906,39.46,1,3406,24.33,1
34085,Uttar Pradesh,Metals,Male,10th Pass,10,15566,19500,14000,3934,20.17,1,-1566,-11.19,0
34086,West Bengal,Machinery,Male,Graduate,15,31406,20400,32000,-11006,-53.95,0,594,1.86,0
34087,Telangana,Construction,Male,5th Pass,12,11255,19500,9000,8245,42.28,1,-2255,-25.06,0
34088,Tamil Nadu,Retail,Female,12th Pass,10,18084,18000,18000,-84,-0.47,0,-84,-0.47,0
34089,Uttar Pradesh,Machinery,Male,10th Pass,2,16922,19500,14000,2578,13.22,1,-2922,-20.87,0
34090,Jharkhand,Metals,Male,Diploma,4,24368,17800,22000,-6568,-36.9,0,-2368,-10.76,0
34091,Maharashtra,Leather,Male,10th Pass,14,17386,20400,14000,3014,14.77,1,-3386,-24.19,0
34092,Tamil Nadu,Retail,Male,12th Pass,5,21897,18000,18000,-3897,-21.65,0,-3897,-21.65,0
34093,Gujarat,Manufacturing,Female,5th Pass,13,8950,21600,9000,12650,58.56,1,50,0.56,1
34094,Rajasthan,Construction,Male,Illiterate,8,7942,19500,7000,11558,59.27,1,-942,-13.46,0
34095,Tamil Nadu,Construction,Female,10th Pass,16,14995,18000,14000,3005,16.69,1,-995,-7.11,1
34096,Uttar Pradesh,Construction,Female,5th Pass,16,11406,19500,9000,8094,41.51,1,-2406,-26.73,1
34097,Assam,Construction,Female,12th Pass,10,20892,16800,18000,-4092,-24.36,0,-2892,-16.07,0
34098,Karnataka,Agriculture,Female,Illiterate,17,9445,21600,7000,12155,56.27,1,-2445,-34.93,1
34099,Punjab,Services,Male,Graduate,5,28671,18500,32000,-10171,-54.98,0,3329,10.4,0
34100,Chhattisgarh,Agriculture,Male,5th Pass,18,12693,22500,9000,9807,43.59,1,-3693,-41.03,0
34101,Uttar Pradesh,Textiles,Male,12th Pass,15,26134,19500,18000,-6634,-34.02,0,-8134,-45.19,0
34102,Maharashtra,Retail,Male,10th Pass,0,13380,20400,14000,7020,34.41,1,620,4.43,0
34103,Maharashtra,Retail,Male,5th Pass,4,10803,20400,9000,9597,47.04,1,-1803,-20.03,0
34104,Madhya Pradesh,Construction,Male,5th Pass,3,9710,18000,9000,8290,46.06,1,-710,-7.89,0
34105,Odisha,Manufacturing,Female,10th Pass,14,14666,17500,14000,2834,16.19,1,-666,-4.76,1
34106,Karnataka,Machinery,Male,12th Pass,15,21762,21600,18000,-162,-0.75,0,-3762,-20.9,0
34107,Karnataka,Manufacturing,Female,5th Pass,10,10661,21600,9000,10939,50.64,1,-1661,-18.46,1
34108,Chhattisgarh,Construction,Male,Illiterate,10,10419,22500,7000,12081,53.69,1,-3419,-48.84,0
34109,Uttar Pradesh,Agriculture,Female,Illiterate,10,9796,19500,7000,9704,49.76,1,-2796,-39.94,1
34110,Maharashtra,Manufacturing,Female,5th Pass,14,12069,20400,9000,8331,40.84,1,-3069,-34.1,1
34111,Tamil Nadu,Machinery,Female,12th Pass,15,21336,18000,18000,-3336,-18.53,0,-3336,-18.53,0
34112,Haryana,Metals,Male,Illiterate,19,10394,20400,7000,10006,49.05,1,-3394,-48.49,0
34113,Karnataka,Retail,Male,10th Pass,10,16676,21600,14000,4924,22.8,1,-2676,-19.11,0
34114,Tamil Nadu,Retail,Male,12th Pass,1,21763,18000,18000,-3763,-20.91,0,-3763,-20.91,0
34115,Punjab,Agriculture,Male,10th Pass,7,18595,18500,14000,-95,-0.51,0,-4595,-32.82,0
34116,Rajasthan,Services,Female,Diploma,7,21492,19500,22000,-1992,-10.22,0,508,2.31,0
34117,Uttar Pradesh,Agriculture,Male,10th Pass,11,20325,19500,14000,-825,-4.23,0,-6325,-45.18,0
34118,Tamil Nadu,Construction,Male,5th Pass,1,8987,18000,9000,9013,50.07,1,13,0.14,0
34119,West Bengal,Manufacturing,Female,Illiterate,23,10233,20400,7000,10167,49.84,1,-3233,-46.19,1
34120,Karnataka,Mining,Male,10th Pass,30,23881,21600,14000,-2281,-10.56,0,-9881,-70.58,0
34121,Uttar Pradesh,Food Processing,Male,12th Pass,6,23283,19500,18000,-3783,-19.4,0,-5283,-29.35,0
34122,Odisha,Leather,Female,Illiterate,19,10651,17500,7000,6849,39.14,1,-3651,-52.16,1
34123,Uttar Pradesh,Construction,Male,Illiterate,6,7866,19500,7000,11634,59.66,1,-866,-12.37,0
34124,Madhya Pradesh,Agriculture,Male,Illiterate,4,8058,18000,7000,9942,55.23,1,-1058,-15.11,0
34125,Uttar Pradesh,Mining,Male,10th Pass,18,18838,19500,14000,662,3.39,1,-4838,-34.56,0
34126,Rajasthan,Construction,Male,10th Pass,23,24738,19500,14000,-5238,-26.86,0,-10738,-76.7,0
34127,Rajasthan,Food Processing,Male,12th Pass,1,21115,19500,18000,-1615,-8.28,0,-3115,-17.31,0
34128,Uttar Pradesh,Small Manufacturing,Female,Illiterate,19,9214,19500,7000,10286,52.75,1,-2214,-31.63,1
34129,Assam,Manufacturing,Male,Diploma,3,26989,16800,22000,-10189,-60.65,0,-4989,-22.68,0
34130,Uttar Pradesh,Chemicals,Male,10th Pass,15,16668,19500,14000,2832,14.52,1,-2668,-19.06,0
34131,Telangana,Agriculture,Male,Illiterate,10,8999,19500,7000,10501,53.85,1,-1999,-28.56,0
34132,Haryana,Manufacturing,Female,10th Pass,10,15278,20400,14000,5122,25.11,1,-1278,-9.13,1
34133,Maharashtra,Small Manufacturing,Female,12th Pass,12,21199,20400,18000,-799,-3.92,0,-3199,-17.77,0
34134,Assam,Manufacturing,Female,5th Pass,19,11447,16800,9000,5353,31.86,1,-2447,-27.19,1
34135,Maharashtra,Agriculture,Female,Illiterate,26,12016,20400,7000,8384,41.1,1,-5016,-71.66,1
34136,Maharashtra,Services,Female,10th Pass,22,20990,20400,14000,-590,-2.89,0,-6990,-49.93,0
34137,Chhattisgarh,Leather,Female,10th Pass,9,15191,22500,14000,7309,32.48,1,-1191,-8.51,1
34138,West Bengal,Services,Female,12th Pass,7,15329,20400,18000,5071,24.86,1,2671,14.84,1
34139,Rajasthan,Textiles,Female,10th Pass,6,14089,19500,14000,5411,27.75,1,-89,-0.64,1
34140,Punjab,Textiles,Male,Illiterate,18,12336,18500,7000,6164,33.32,1,-5336,-76.23,0
34141,Punjab,Textiles,Female,10th Pass,0,13525,18500,14000,4975,26.89,1,475,3.39,1
34142,Haryana,Construction,Male,10th Pass,20,19354,20400,14000,1046,5.13,1,-5354,-38.24,0
34143,Odisha,IT Services,Male,Graduate,0,29640,17500,32000,-12140,-69.37,0,2360,7.38,0
34144,Assam,Construction,Male,5th Pass,6,11994,16800,9000,4806,28.61,1,-2994,-33.27,0
34145,Jharkhand,Small Manufacturing,Female,Graduate,16,28286,17800,32000,-10486,-58.91,0,3714,11.61,0
34146,Punjab,IT Services,Female,Graduate,1,25183,18500,32000,-6683,-36.12,0,6817,21.3,0
34147,Madhya Pradesh,Chemicals,Female,5th Pass,5,9428,18000,9000,8572,47.62,1,-428,-4.76,1
34148,Tamil Nadu,Textiles,Male,12th Pass,5,16463,18000,18000,1537,8.54,1,1537,8.54,0
34149,Haryana,Construction,Male,10th Pass,6,14708,20400,14000,5692,27.9,1,-708,-5.06,0
34150,Gujarat,Mining,Male,5th Pass,13,15005,21600,9000,6595,30.53,1,-6005,-66.72,0
34151,West Bengal,Textiles,Female,10th Pass,18,17536,20400,14000,2864,14.04,1,-3536,-25.26,0
34152,Madhya Pradesh,Manufacturing,Male,10th Pass,1,15959,18000,14000,2041,11.34,1,-1959,-13.99,0
34153,Maharashtra,Agriculture,Female,Diploma,8,23166,20400,22000,-2766,-13.56,0,-1166,-5.3,0
34154,Madhya Pradesh,Agriculture,Male,Illiterate,8,9967,18000,7000,8033,44.63,1,-2967,-42.39,0
34155,Uttar Pradesh,Construction,Male,5th Pass,7,11323,19500,9000,8177,41.93,1,-2323,-25.81,0
34156,Uttar Pradesh,Small Manufacturing,Female,5th Pass,13,10854,19500,9000,8646,44.34,1,-1854,-20.6,1
34157,Jharkhand,Agriculture,Male,5th Pass,22,13097,17800,9000,4703,26.42,1,-4097,-45.52,0
34158,Madhya Pradesh,Leather,Male,Illiterate,12,10408,18000,7000,7592,42.18,1,-3408,-48.69,0
34159,Rajasthan,Manufacturing,Female,12th Pass,2,13302,19500,18000,6198,31.78,1,4698,26.1,1
34160,Maharashtra,IT Services,Female,Diploma,11,19433,20400,22000,967,4.74,1,2567,11.67,0
34161,Chhattisgarh,Metals,Male,Graduate,27,39878,22500,32000,-17378,-77.24,0,-7878,-24.62,0
34162,Uttar Pradesh,Small Manufacturing,Male,5th Pass,0,10652,19500,9000,8848,45.37,1,-1652,-18.36,0
34163,West Bengal,Textiles,Male,10th Pass,10,14430,20400,14000,5970,29.26,1,-430,-3.07,0
34164,Tamil Nadu,Agriculture,Male,12th Pass,22,24137,18000,18000,-6137,-34.09,0,-6137,-34.09,0
34165,Haryana,Construction,Male,12th Pass,2,17232,20400,18000,3168,15.53,1,768,4.27,0
34166,Jharkhand,Mining,Male,12th Pass,8,21926,17800,18000,-4126,-23.18,0,-3926,-21.81,0
34167,Rajasthan,Agriculture,Male,Illiterate,25,12234,19500,7000,7266,37.26,1,-5234,-74.77,0
34168,Punjab,Leather,Female,Illiterate,11,7760,18500,7000,10740,58.05,1,-760,-10.86,1
34169,Assam,Agriculture,Female,Diploma,33,27159,16800,22000,-10359,-61.66,0,-5159,-23.45,0
34170,Punjab,Manufacturing,Male,Illiterate,12,9321,18500,7000,9179,49.62,1,-2321,-33.16,0
34171,Jharkhand,Agriculture,Female,5th Pass,29,14499,17800,9000,3301,18.54,1,-5499,-61.1,1
34172,Uttar Pradesh,IT Services,Male,Graduate,4,39044,19500,32000,-19544,-100.23,0,-7044,-22.01,0
34173,Rajasthan,Small Manufacturing,Female,10th Pass,5,13857,19500,14000,5643,28.94,1,143,1.02,1
34174,Madhya Pradesh,Textiles,Male,5th Pass,8,11611,18000,9000,6389,35.49,1,-2611,-29.01,0
34175,Uttar Pradesh,Metals,Male,12th Pass,20,22498,19500,18000,-2998,-15.37,0,-4498,-24.99,0
34176,Assam,Agriculture,Male,Diploma,24,30377,16800,22000,-13577,-80.82,0,-8377,-38.08,0
34177,Gujarat,Small Manufacturing,Female,5th Pass,8,8654,21600,9000,12946,59.94,1,346,3.84,1
34178,Karnataka,Agriculture,Male,5th Pass,7,12840,21600,9000,8760,40.56,1,-3840,-42.67,0
34179,Uttar Pradesh,IT Services,Male,Post-Graduate,0,53591,19500,45000,-34091,-174.83,0,-8591,-19.09,0
34180,Assam,Construction,Male,10th Pass,15,15931,16800,14000,869,5.17,1,-1931,-13.79,0
34181,Jharkhand,Retail,Male,12th Pass,12,18764,17800,18000,-964,-5.42,0,-764,-4.24,0
34182,Odisha,Agriculture,Male,5th Pass,21,13208,17500,9000,4292,24.53,1,-4208,-46.76,0
34183,Uttar Pradesh,Agriculture,Female,Diploma,15,22853,19500,22000,-3353,-17.19,0,-853,-3.88,0
34184,Chhattisgarh,Construction,Male,Illiterate,12,9331,22500,7000,13169,58.53,1,-2331,-33.3,0
34185,Uttar Pradesh,Metals,Male,10th Pass,0,15273,19500,14000,4227,21.68,1,-1273,-9.09,0
34186,Haryana,Mining,Female,5th Pass,16,14000,20400,9000,6400,31.37,1,-5000,-55.56,1
34187,Telangana,Retail,Male,10th Pass,10,16496,19500,14000,3004,15.41,1,-2496,-17.83,0
34188,Haryana,Construction,Male,10th Pass,0,13848,20400,14000,6552,32.12,1,152,1.09,0
34189,Tamil Nadu,Agriculture,Female,5th Pass,20,15177,18000,9000,2823,15.68,1,-6177,-68.63,1
34190,Gujarat,Food Processing,Male,12th Pass,22,27690,21600,18000,-6090,-28.19,0,-9690,-53.83,0
34191,Karnataka,IT Services,Male,Post-Graduate,7,39348,21600,45000,-17748,-82.17,0,5652,12.56,0
34192,Uttar Pradesh,Leather,Male,5th Pass,11,11776,19500,9000,7724,39.61,1,-2776,-30.84,0
34193,Uttar Pradesh,IT Services,Female,Post-Graduate,7,32359,19500,45000,-12859,-65.94,0,12641,28.09,0
34194,Telangana,Agriculture,Male,12th Pass,17,25788,19500,18000,-6288,-32.25,0,-7788,-43.27,0
34195,West Bengal,Metals,Male,12th Pass,0,14464,20400,18000,5936,29.1,1,3536,19.64,0
34196,West Bengal,Manufacturing,Male,Diploma,21,24193,20400,22000,-3793,-18.59,0,-2193,-9.97,0
34197,Maharashtra,Small Manufacturing,Male,Diploma,3,21607,20400,22000,-1207,-5.92,0,393,1.79,0
34198,Karnataka,Food Processing,Male,10th Pass,2,14576,21600,14000,7024,32.52,1,-576,-4.11,0
34199,Karnataka,Chemicals,Male,Diploma,5,23798,21600,22000,-2198,-10.18,0,-1798,-8.17,0
34200,Madhya Pradesh,Food Processing,Female,Illiterate,8,6868,18000,7000,11132,61.84,1,132,1.89,1
34201,Tamil Nadu,Services,Male,12th Pass,11,19126,18000,18000,-1126,-6.26,0,-1126,-6.26,0
34202,Assam,Agriculture,Male,Illiterate,4,8473,16800,7000,8327,49.57,1,-1473,-21.04,0
34203,Haryana,Small Manufacturing,Female,Diploma,2,15977,20400,22000,4423,21.68,1,6023,27.38,0
34204,Rajasthan,Small Manufacturing,Female,12th Pass,11,21245,19500,18000,-1745,-8.95,0,-3245,-18.03,0
34205,Maharashtra,Machinery,Male,Graduate,23,33869,20400,32000,-13469,-66.02,0,-1869,-5.84,0
34206,Jharkhand,Mining,Male,12th Pass,4,22503,17800,18000,-4703,-26.42,0,-4503,-25.02,0
34207,Gujarat,Retail,Male,10th Pass,6,16152,21600,14000,5448,25.22,1,-2152,-15.37,0
34208,Gujarat,Small Manufacturing,Female,5th Pass,11,10578,21600,9000,11022,51.03,1,-1578,-17.53,1
34209,Maharashtra,Construction,Male,10th Pass,21,22409,20400,14000,-2009,-9.85,0,-8409,-60.06,0
34210,Chhattisgarh,Small Manufacturing,Female,5th Pass,6,7607,22500,9000,14893,66.19,1,1393,15.48,1
34211,Telangana,Agriculture,Male,Illiterate,11,10231,19500,7000,9269,47.53,1,-3231,-46.16,0
34212,Rajasthan,Retail,Male,10th Pass,9,18512,19500,14000,988,5.07,1,-4512,-32.23,0
34213,West Bengal,Agriculture,Male,5th Pass,25,17815,20400,9000,2585,12.67,1,-8815,-97.94,0
34214,Gujarat,Food Processing,Female,12th Pass,2,16124,21600,18000,5476,25.35,1,1876,10.42,0
34215,Karnataka,Chemicals,Male,12th Pass,5,17553,21600,18000,4047,18.74,1,447,2.48,0
34216,Uttar Pradesh,Agriculture,Male,5th Pass,17,13873,19500,9000,5627,28.86,1,-4873,-54.14,0
34217,Maharashtra,Leather,Female,5th Pass,6,10614,20400,9000,9786,47.97,1,-1614,-17.93,1
34218,Uttar Pradesh,Mining,Male,10th Pass,0,11250,19500,14000,8250,42.31,1,2750,19.64,0
34219,Uttar Pradesh,Agriculture,Male,10th Pass,11,19368,19500,14000,132,0.68,1,-5368,-38.34,0
34220,Haryana,Silk,Female,5th Pass,7,7730,20400,9000,12670,62.11,1,1270,14.11,1
34221,West Bengal,Agriculture,Male,5th Pass,17,16797,20400,9000,3603,17.66,1,-7797,-86.63,0
34222,Maharashtra,Food Processing,Female,12th Pass,2,14085,20400,18000,6315,30.96,1,3915,21.75,1
34223,Uttar Pradesh,Services,Male,12th Pass,19,25672,19500,18000,-6172,-31.65,0,-7672,-42.62,0
34224,Madhya Pradesh,Textiles,Male,12th Pass,0,14769,18000,18000,3231,17.95,1,3231,17.95,0
34225,Jharkhand,Leather,Female,Diploma,11,19822,17800,22000,-2022,-11.36,0,2178,9.9,0
34226,Uttar Pradesh,IT Services,Female,Graduate,9,30215,19500,32000,-10715,-54.95,0,1785,5.58,0
34227,West Bengal,Food Processing,Male,10th Pass,30,22818,20400,14000,-2418,-11.85,0,-8818,-62.99,0
34228,Uttar Pradesh,Mining,Male,Illiterate,14,12841,19500,7000,6659,34.15,1,-5841,-83.44,0
34229,Rajasthan,Food Processing,Male,12th Pass,22,20318,19500,18000,-818,-4.19,0,-2318,-12.88,0
34230,Gujarat,Metals,Male,Diploma,8,28704,21600,22000,-7104,-32.89,0,-6704,-30.47,0
34231,Maharashtra,Textiles,Male,5th Pass,9,11430,20400,9000,8970,43.97,1,-2430,-27.0,0
34232,Maharashtra,Small Manufacturing,Female,12th Pass,0,14245,20400,18000,6155,30.17,1,3755,20.86,1
34233,West Bengal,Agriculture,Male,Illiterate,25,12635,20400,7000,7765,38.06,1,-5635,-80.5,0
34234,Odisha,Chemicals,Female,Graduate,0,32339,17500,32000,-14839,-84.79,0,-339,-1.06,0
34235,West Bengal,IT Services,Male,Post-Graduate,4,50275,20400,45000,-29875,-146.45,0,-5275,-11.72,0
34236,Maharashtra,Textiles,Female,Diploma,23,26724,20400,22000,-6324,-31.0,0,-4724,-21.47,0
34237,Uttar Pradesh,Agriculture,Male,Illiterate,23,14306,19500,7000,5194,26.64,1,-7306,-104.37,0
34238,Uttar Pradesh,Agriculture,Male,Illiterate,18,12735,19500,7000,6765,34.69,1,-5735,-81.93,0
34239,Maharashtra,IT Services,Male,Graduate,3,30479,20400,32000,-10079,-49.41,0,1521,4.75,0
34240,Madhya Pradesh,Manufacturing,Male,5th Pass,15,12295,18000,9000,5705,31.69,1,-3295,-36.61,0
34241,Maharashtra,Retail,Male,Graduate,0,25884,20400,32000,-5484,-26.88,0,6116,19.11,0
34242,Haryana,Textiles,Female,10th Pass,7,13435,20400,14000,6965,34.14,1,565,4.04,1
34243,Rajasthan,Manufacturing,Female,12th Pass,6,13518,19500,18000,5982,30.68,1,4482,24.9,1
34244,Odisha,IT Services,Female,Graduate,15,26125,17500,32000,-8625,-49.29,0,5875,18.36,0
34245,Jharkhand,Retail,Male,5th Pass,14,10653,17800,9000,7147,40.15,1,-1653,-18.37,0
34246,Assam,Agriculture,Male,10th Pass,23,24663,16800,14000,-7863,-46.8,0,-10663,-76.16,0
34247,Uttar Pradesh,Retail,Female,Illiterate,1,5508,19500,7000,13992,71.75,1,1492,21.31,1
34248,Gujarat,IT Services,Male,10th Pass,11,16742,21600,14000,4858,22.49,1,-2742,-19.59,0
34249,Karnataka,Construction,Male,Illiterate,11,9792,21600,7000,11808,54.67,1,-2792,-39.89,0
34250,Karnataka,Leather,Male,12th Pass,9,19102,21600,18000,2498,11.56,1,-1102,-6.12,0
34251,Rajasthan,Agriculture,Male,Illiterate,26,17088,19500,7000,2412,12.37,1,-10088,-144.11,0
34252,Assam,Chemicals,Female,Diploma,1,18336,16800,22000,-1536,-9.14,0,3664,16.65,0
34253,Maharashtra,IT Services,Male,Graduate,4,35634,20400,32000,-15234,-74.68,0,-3634,-11.36,0
34254,Tamil Nadu,Metals,Male,10th Pass,0,14391,18000,14000,3609,20.05,1,-391,-2.79,0
34255,Uttar Pradesh,Retail,Male,12th Pass,8,21200,19500,18000,-1700,-8.72,0,-3200,-17.78,0
34256,Tamil Nadu,Manufacturing,Female,5th Pass,0,6618,18000,9000,11382,63.23,1,2382,26.47,1
34257,Gujarat,Services,Female,5th Pass,2,8608,21600,9000,12992,60.15,1,392,4.36,1
